Query_ID,Hit_ID,Hit_Description,Identity_%,Coverage_%,E_value,Confidence,AMR_Status
WP_000702361.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000702782.1,gnl|BL_ORD_ID|1916,gb|AAC75314.1|ARO:3003578|PmrF [Escherichia coli str. K-12 substr. MG1655] ,33.23,98.47,1.4611e-46,Weak,Possible
WP_000704122.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000704775.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000705246.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000705644.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000706115.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000706137.1,gnl|BL_ORD_ID|1337,gb|AAM09850.1|ARO:3002944|vanH_in_vanD_cl [Enterococcus faecium] ,32.43,75.95,3.23296e-30,Weak,Possible
WP_000706315.1,gnl|BL_ORD_ID|930,gb|BAB36671.1|ARO:3000832|evgA [Escherichia coli O157:H7 str. Sakai] ,30.56,99.54,2.19611e-24,Weak,Possible
WP_000706519.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000708242.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000708692.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000709291.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000710576.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000711486.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000711814.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000711870.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000713072.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000715273.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000717381.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000717561.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000717800.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000718107.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000718955.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000719184.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000719324.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000720806.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000721336.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000721553.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000721707.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000722165.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000723301.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000723418.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000723454.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000723836.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000724887.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000725162.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000725225.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000725596.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000725802.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000727328.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000727423.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000727537.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000727649.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000727762.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000728056.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000728173.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000728763.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000728949.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000729744.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000730043.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000731644.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000731878.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000731972.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000732082.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000732326.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000733409.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000733431.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000734020.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000734064.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000734803.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000735038.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000735558.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000735569.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000735864.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000736084.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000736798.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000737143.1,gnl|BL_ORD_ID|2058,gb|AAC74000.1|ARO:3003950|msbA [Escherichia coli str. K-12 substr. MG1655] ,24.05,91.9,5.44502e-40,Weak,Possible
WP_000737193.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000737654.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000737686.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000737705.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000737976.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000738247.1,gnl|BL_ORD_ID|2062,gb|AAF40763.1|ARO:3003961|farA [Neisseria meningitidis MC58] ,32.43,51.63,4.40271e-16,Weak,Possible
WP_000739209.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000739224.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000739523.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000739563.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000742837.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000743717.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000744073.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000745099.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000745847.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000746375.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000746687.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000747850.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000748760.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000749380.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000749795.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000751207.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000751267.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000751704.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000752008.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000752913.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000752917.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000754443.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000755150.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000755722.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000755954.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000756612.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000757406.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000757543.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000757569.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000757880.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000758215.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000759232.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000759361.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000759682.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000760756.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000761395.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000762552.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000762708.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000763048.1,gnl|BL_ORD_ID|314,gb|AAA99504.1|ARO:3002987|bcrA [Bacillus licheniformis] ,33.33,84.83,1.27943e-35,Weak,Possible
WP_000763628.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000763768.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000764419.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000765183.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000765708.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000766009.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000766074.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000767028.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000768192.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000769163.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000769417.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000769517.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000769689.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000769720.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000769836.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000769845.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000773921.1,gnl|BL_ORD_ID|2433,gb|NP_388442.1|ARO:3004476|vmlR [Bacillus subtilis subsp. subtilis str. 168] ,25.14,86.73,2.50879e-10,Weak,Possible
WP_000773989.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000774281.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000774565.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000774684.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000775114.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000775152.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000775708.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000776018.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000776323.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000776433.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000776751.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000777188.1,gnl|BL_ORD_ID|3229,gb|WP_122630831.1|ARO:3006864|CRD3-1 [uncultured bacterium] ,30.86,35.37,1.84255e-06,Weak,Possible
WP_000777581.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000778523.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000778933.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000779136.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000779358.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000779446.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000779497.1,gnl|BL_ORD_ID|889,gb|AAC75089.1|ARO:3003577|ugd [Escherichia coli str. K-12 substr. MG1655] ,25.06,99.76,2.58002e-17,Weak,Possible
WP_000779748.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000781156.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000781945.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000781979.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000782121.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000782464.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000782618.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000783428.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000784024.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000784244.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000784892.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000785110.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000785252.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000786734.1,gnl|BL_ORD_ID|443,gb|AAV85982.1|ARO:3000535|macB [Neisseria gonorrhoeae] ,33.97,66.77,3.38091e-25,Weak,Possible
WP_000787672.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000787940.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000788443.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000789522.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000789821.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000790330.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000791407.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000791587.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000791620.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000791729.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000792345.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000792417.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000792564.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000793009.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000793070.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000793169.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000793596.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000793605.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000794020.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000794407.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000794442.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000794589.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000795826.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000798968.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000798979.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000799248.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000800700.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000801007.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000801979.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000802946.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000803166.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000804328.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000805733.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000805950.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000806113.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000807536.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000808500.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000808621.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000808817.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000808845.1,gnl|BL_ORD_ID|4487,gb|AAA65955.1|ARO:3002942|vanH_in_vanA_cl [Enterococcus faecium] ,30.96,44.76,1.28052e-28,Weak,Possible
WP_000808902.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000808968.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000809131.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000809526.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000810443.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000810620.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000811163.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000811375.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000812010.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000812827.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000813555.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000814103.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000814565.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000815640.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000815795.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000816129.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000816184.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000816295.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000817954.1,gnl|BL_ORD_ID|2058,gb|AAC74000.1|ARO:3003950|msbA [Escherichia coli str. K-12 substr. MG1655] ,29.91,98.26,1.70106e-85,Weak,Possible
WP_000818278.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000818525.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000818914.1,gnl|BL_ORD_ID|443,gb|AAV85982.1|ARO:3000535|macB [Neisseria gonorrhoeae] ,29.91,61.37,8.12159e-27,Weak,Possible
WP_000819066.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000819532.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000819690.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000819847.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000820892.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000822161.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000822608.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000823215.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000824472.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000825098.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000825510.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000825521.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000825819.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000825929.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000826685.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000826862.1,gnl|BL_ORD_ID|2066,gb|ABF33001.1|ARO:3003969|lmrP [Streptococcus pyogenes MGAS9429] ,20.16,90.62,1.34344e-21,Weak,Possible
WP_000827000.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000827748.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000828354.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000828570.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000828726.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000829167.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000829612.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000829632.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000829750.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000830380.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000831055.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000831218.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000831298.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000831495.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000831698.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000832260.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000833483.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000833797.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000834084.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000835976.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000835992.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000836419.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000836465.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000837105.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000837752.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000838037.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000838204.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000838479.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000839926.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000840574.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000840602.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000840811.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000841351.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000841422.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000842036.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000842277.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000842860.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000843292.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000843611.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000844413.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000846637.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000846746.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000847933.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000848304.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000848350.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000848764.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000849177.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000849439.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000849672.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000850012.1,gnl|BL_ORD_ID|35,gb|AAL19308.1|ARO:3000504|golS [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2] ,26.79,81.16,2.41184e-11,Weak,Possible
WP_000854072.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000855505.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000857159.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000857199.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000857483.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000857602.1,gnl|BL_ORD_ID|2058,gb|AAC74000.1|ARO:3003950|msbA [Escherichia coli str. K-12 substr. MG1655] ,24.03,92.64,8.04335e-29,Weak,Possible
WP_000858789.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000859159.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000859443.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000860047.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000860581.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000861038.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000861572.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000862083.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000862727.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000863440.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000863479.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000863556.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000863985.1,gnl|BL_ORD_ID|766,gb|AEG78825.1|ARO:3002872|FosA3 [Escherichia coli] ,27.91,48.13,1.43883e-08,Weak,Possible
WP_000864185.1,gnl|BL_ORD_ID|4557,gb|AAB64408.1|ARO:3007050|mreA [Streptococcus agalactiae] ,38.94,93.81,7.88467e-61,Weak,Possible
WP_000864305.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000865624.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000866415.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000866747.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000866971.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000867203.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000867357.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000867697.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000867960.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000868248.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000868342.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000868413.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000868645.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000868999.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000869301.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000869455.1,gnl|BL_ORD_ID|1337,gb|AAM09850.1|ARO:3002944|vanH_in_vanD_cl [Enterococcus faecium] ,29.8,62.66,2.53004e-16,Weak,Possible
WP_000869983.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000870806.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000871607.1,gnl|BL_ORD_ID|165,gb|ABD30512.1|ARO:3000839|arlS [Staphylococcus aureus subsp. aureus NCTC 8325] ,35.48,35.69,1.4228e-32,Weak,Possible
WP_000871731.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000872158.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000872390.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000872486.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000872606.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000872653.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000872873.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000873197.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000874681.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000874919.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000876201.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000876318.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000876663.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000876756.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000876826.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000877317.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000882069.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000882085.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000882123.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000882154.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000882165.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000882182.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000883645.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000884055.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000884334.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000884739.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000884870.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000886005.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000886468.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000886500.1,gnl|BL_ORD_ID|2017,gb|WP_010896559.1|ARO:3004643|Erm(K) [Alkalihalobacillus halodurans] ,31.7,75.42,1.1303e-32,Weak,Possible
WP_000887026.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000887915.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000888494.1,No Hit,No AMR Match,0.0,0.0,-,None,No
